Period,Time,Call Type,Committing Player,Disadvantaged Player,Review Decision,Video,Comment,game_id
Q4,01:06.5,Foul: Offensive,Jamal Murray,Derrick White,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2250,Murray (DEN) does not deliver any contact to White (SAS) when he slips and falls on the play.,0041800151
Q4,00:59.5,Foul: Offensive,Nikola Jokic,Derrick White,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2251,Jokic (DEN) establishes himself in a screening position in the path of White (SAS) and gives him room to avoid the contact.,0041800151
Q4,00:54.4,Foul: Personal,LaMarcus Aldridge,Nikola Jokic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2252,RAR shows Aldridge (SAS) maintains a legal guarding position on Jokic (DEN) during the drive and the ball is cleanly dislodged by Gay (SAS).,0041800151
Q4,00:54.4,Turnover: Traveling,Nikola Jokic,Spurs, ,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2252,[Observable in enhanced video] Jokic (DEN) slides his pivot foot.,0041800151
Q4,00:38.0,Foul: Personal,Nikola Jokic,DeMar DeRozan,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2253,Jokic (DEN) maintains a legal guarding position on DeRozan (SAS) at the end of the drive.,0041800151
Q4,00:36.4,Foul: Personal,Gary Harris,LaMarcus Aldridge,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2254,Harris (DEN) briefly places an arm around Aldridge (SAS) when he engages on the pick but the contact does not affect his SQBR.,0041800151
Q4,00:33.9,Turnover: Traveling,DeMar DeRozan,Nuggets, ,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2255,DeRozan (SAS) takes fewer than three steps after he has gathered the ball.,0041800151
Q4,00:29.9,Foul: Shooting,Jamal Murray,Derrick White,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2256,Murray (DEN) maintains a legal guarding position during the jump shot attempt by White (SAS).,0041800151
Q4,00:29.9,Turnover: 3 Second Violation,LaMarcus Aldridge,Nuggets, ,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2256,[Observable in enhanced video] Aldridge (SAS) is in the lane for longer than three seconds.,0041800151
Q4,00:27.5,Foul: Loose Ball,DeMar DeRozan,Gary Harris,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2257,LLB shows DeRozan (SAS) and Harris (DEN) make marginal contact when they engage and separate during the rebound.,0041800151
Q4,00:21.2,Foul: Defense 3 Second,Nikola Jokic,Spurs,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2258,Jokic (DEN) is in the paint for less than three seconds when he is imminently actively guarding an opponent.,0041800151
Q4,00:18.7,Foul: Offensive,LaMarcus Aldridge,Paul Millsap,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2259,Aldridge (SAS) establishes himself in a screening position in the path of Millsap (DEN) and gives him room to avoid the contact.,0041800151
Q4,00:11.6,Foul: Offensive,Nikola Jokic,Derrick White,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2260,Jokic (DEN) establishes himself in a screening position in the path of White (SAS) and gives him room to avoid the contact.,0041800151
Q4,00:06.9,Foul: Personal,Nikola Jokic,LaMarcus Aldridge,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2261,Jokic (DEN) commits a take foul on Aldridge (SAS).,0041800151
Q4,00:04.8,Foul: Offensive,Nikola Jokic,Derrick White,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2262,Jokic (DEN) gives the necessary one step of distance on his legal back screen when he absorbs the contact from White (SAS).,0041800151
Q4,00:03.9,Foul: Personal,Derrick White,Jamal Murray,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2263,LAR shows White (SAS) maintains a legal guarding position on Murray (DEN) and cleanly dislodges the ball.,0041800151
Q4,00:01.3,Foul: Personal,Jamal Murray,Derrick White,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2264,Murray (DEN) commits a take foul on White (SAS).,0041800151
Q4,00:01.3,Turnover: Inbound Turnover,Nikola Jokic,Spurs,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800151&eventNum=2265,Jokic (DEN) has one foot out of bounds and one foot in the air when he legally throws the ball inbounds.,0041800151
Q4,02:00,Foul: Offensive,Steven Adams,Damian Lillard,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2221,Adams (OKC) establishes himself in a screening position in the path of Lillard (POR) and makes marginal contact during the pick that does not prevent him from disengaging.,0041800161
Q4,01:59.1,Foul: Offensive,Russell Westbrook,Al-Farouq Aminu,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2222,LAR shows Westbrook (OKC) establishes himself in a screening position in the path of Aminu (POR) and does not deliver contact as the two players briefly engage.,0041800161
Q4,01:39.4,Foul: Personal,Russell Westbrook,Damian Lillard,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2223,RLB shows Westbrook (OKC) briefly grasps Lillard (POR) during the pick but does not affect his SQBR.,0041800161
Q4,01:33.4,Foul: Loose Ball,Paul George,Enes Kanter,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2224,George (OKC) makes marginal contact to Kanter's (POR) arm after he has secure the ball.,0041800161
Q4,01:30.3,Foul: Personal,Jerami Grant,Damian Lillard,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2225,RAR shows Grant (OKC) maintains a legal guarding position and makes incidental contact with Lillard (POR) that does not affect his SQBR.  Lillard initiates the contact and falls to the floor on his own.,0041800161
Q4,01:30.3,Turnover: Traveling,Damian Lillard,Thunder, ,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2225,[Observable in enhanced video] Lillard (POR) slides his pivot foot at the start of his dribble.,0041800161
Q4,01:16.8,Foul: Shooting,Maurice Harkless,Russell Westbrook,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2226,Harkless (POR) makes contact to Westbrook's (OKC) body that affects his driving shot attempt.,0041800161
Q4,01:01.1,Foul: Offensive,Enes Kanter,Russell Westbrook,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2227,Kanter (POR) firms up in a screening position in the path of Westbrook (OKC) and does not deliver contact.,0041800161
Q4,00:51.9,Foul: Personal,Steven Adams,Damian Lillard,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2228,Adams (OKC) makes marginal contact with Lillard's (POR) arm during the drive to the basket that does not affect his SQBR.,0041800161
Q4,00:40.2,Foul: Loose Ball,Steven Adams,Enes Kanter,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2229,Adams (OKC) briefly grabs and releases Kanter's (POR) arm during the rebound but does not affect his ability to retrieve the ball.,0041800161
Q4,00:39.5,Foul: Personal,Enes Kanter,Russell Westbrook, ,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2230,Both Kanter (POR) and Lillard (POR) make incidental contact with Westbrook (OKC) that does not cause him to lose control of the ball.,0041800161
Q4,00:36.2,Foul: Personal,Maurice Harkless,Russell Westbrook,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2231,RAR shows Harkless (POR) reaches in and makes clean contact with the ball defending Westbrook (OKC).,0041800161
Q4,00:36.0,Foul: Personal,Paul George,Maurice Harkless,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2232,George (OKC) places a hand/arm to the front of Harkless (POR) at the start of the drive but the contact does not affect his SQBR.,0041800161
Q4,00:35.7,Foul: Personal,Damian Lillard,Steven Adams,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2233,Lillard (POR) makes incidental contact with Adams (OKC) that does not affect his ability to secure the loose ball and pass.,0041800161
Q4,00:31.5,Foul: Personal,Steven Adams,Enes Kanter,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2234,Adams (OKC) makes marginal contact with Kanter's (POR) arm that does not affect his SQBR.,0041800161
Q4,00:20.4,Foul: Defense 3 Second,Russell Westbrook,Trail Blazers,INC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2235,Westbrook (OKC) is in the lane without actively guarding an opponent for longer than three seconds.,0041800161
Q4,00:19.2,Foul: Shooting,Jerami Grant,CJ McCollum,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2236,Grant (OKC) makes incidental contact with McCollum (POR) and cleanly blocks his driving shot attempt.,0041800161
Q4,00:13.5,Turnover: Traveling,Enes Kanter,Thunder,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2237,Kanter (POR) gathers the ball with his right foot on the floor and legally takes two steps during his drive to the basket.,0041800161
Q4,00:13.1,Foul: Shooting,Steven Adams,Enes Kanter,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2238,Adams (OKC) maintains a legal guarding position and makes incidental contact with Kanter (POR) that does not affect his drive to the basket and shot attempt.,0041800161
Q4,00:11.3,Foul: Offensive,Steven Adams,Damian Lillard,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2239,Adams (OKC) establishes himself in a screening position in the path of Lillard (POR) and delivers slight contact that Lillard is able to move through when they move along the same path.,0041800161
Q4,00:05.5,Foul: Personal Take,Terrance Ferguson,Damian Lillard,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2240,Ferguson (OKC) commits a take foul on Lillard (POR).,0041800161
Q4,00:05.5,Foul: Offensive,Jerami Grant,Damian Lillard,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2242,Grant (OKC) makes marginal contact with Lillard (POR) establishing post position.,0041800161
Q4,00:05.5,Foul: Offensive,Steven Adams,Maurice Harkless,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2241,Adams (OKC) briefly grasps Harkless' (POR) arm during the screen but releases without affecting his SQBR.,0041800161
Q4,00:04.3,Foul: Shooting,Damian Lillard,Jerami Grant,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2243,Lillard (POR) makes marginal contact with Grant (OKC) that does not affect his dunk attempt.,0041800161
Q4,00:01.8,Foul: Personal Take,Paul George,Damian Lillard,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041800161&eventNum=2244,George (OKC) commits a take foul on Lillard (POR).,0041800161
Q4,01:51.5,Foul: Offensive,Lou Williams,Draymond Green,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2330,"LAR shows Green (GSW) jumps to the side of Williams (LAC), who creates the marginal contact before releasing the pass.",0041800142
Q4,01:33.9,Foul: Shooting,Draymond Green,Lou Williams,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2331,Green (GSW) makes contact to the arm and body of Williams (LAC) that affects his driving shot attempt.,0041800142
Q4,01:22.8,Foul: Personal,Lou Williams,Klay Thompson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2332,Williams (LAC) briefly engages and disengages with Thompson (GSW) off ball.,0041800142
Q4,01:21.5,Foul: Offensive,Kevin Durant,Landry Shamet,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2333,Durant (GSW) is not established in a screening position in Shamet's (LAC) path and he delivers contact with his backside that affects Shamet's ability to defend the play.,0041800142
Q4,01:14.0,Foul: Offensive,Shai Gilgeous-Alexander,Klay Thompson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2334,Gilgeous-Alexander (LAC) establishes himself in a screening position in the path of Thompson (GSW) and gives him room to avoid the contact.,0041800142
Q4,01:04,Foul: Personal,Landry Shamet,Stephen Curry,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2335,Shamet (LAC) places a hand/arm to the front of Curry (GSW) during the drive but the contact does not affect his SQBR.,0041800142
Q4,01:00,Foul: Offensive,Stephen Curry,Landry Shamet,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2336,Curry (GSW) makes marginal contact with Shamet (LAC) off ball when he disengages.,0041800142
Q4,00:59.4,Foul: Offensive,Andre Iguodala,Landry Shamet,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2337,Iguodala (GSW) establishes himself in a screening position in the path of Shamet (LAC) and does not deliver contact.,0041800142
Q4,00:49.2,Foul: Offensive,Lou Williams,Klay Thompson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2338,Williams (LAC) releases from the contact and does not extend his arm into Thompson (GSW) and dislodge him from his defensive position.,0041800142
Q4,00:35.8,Foul: Personal,Lou Williams,Stephen Curry,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2339,Williams (LAC) is established in a legal guarding position and makes incidental contact with Curry (GSW) on the perimeter.,0041800142
Q4,00:31.2,Foul: Loose Ball,Draymond Green,Montrezl Harrell,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2340,Green (GSW) makes marginal contact with Harrell (LAC) attempting to retrieve the rebound.,0041800142
Q4,00:22.5,Foul: Offensive,Shai Gilgeous-Alexander,Klay Thompson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2341,Gilgeous-Alexander (LAC) establishes himself in a screening position in the path of Thompson (GSW) and makes marginal arm contact.,0041800142
Q4,00:15.9,Foul: Offensive,Stephen Curry,Landry Shamet,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2342,Curry (GSW) makes marginal contact with Shamet (LAC) off ball that does not affect his ability to defend the pass.,0041800142
Q4,00:12.1,Turnover: Traveling,Stephen Curry,Clippers, ,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2343,[Observable in enhanced video] RAR shows Curry (GSW) slides his pivot foot before the jump shot attempt.,0041800142
Q4,00:06.2,Foul: Loose Ball,Shai Gilgeous-Alexander,Draymond Green,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2344,Gilgeous-Alexander (LAC) makes incidental contact with Green (GSW) that does not affect his ability to get to the rebound.,0041800142
Q4,00:06.2,Foul: Loose Ball,Kevon Looney,Danilo Gallinari,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2345,Looney (GSW) briefly grasps Gallinari's (LAC) arm but does not affect his ability to get to the rebound.,0041800142
Q4,00:05.1,Foul: Personal,Kevon Looney,Montrezl Harrell,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2347,Looney (GSW) commits a take foul on Harrell (LAC).,0041800142
Q4,00:05.1,Foul: Offensive,Klay Thompson,Landry Shamet,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800142&eventNum=2346,Thompson (GSW) and Shamet (LAC) briefly engage and disengage during the inbound.,0041800142
Q4,02:00,Foul: Personal,Darren Collison,Kyrie Irving,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2231,Collison (IND) maintains a legal guarding position and makes incidental contact with Irving (BOS) at the end of his drive.,0041800132
Q4,01:56.4,Foul: Personal,Myles Turner,Jaylen Brown,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2232,Turner (IND) makes marginal contact to the body of Brown (BOS) during the drive that does not affect SQBR.,0041800132
Q4,01:52.7,Foul: Shooting,Myles Turner,Jaylen Brown,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2233,Turner (IND) legally contests Brown's (BOS) shot attempt.,0041800132
Q4,01:49.3,Foul: Personal,Jayson Tatum,Bojan Bogdanovic,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2234,RAR shows Tatum (BOS) makes contact to Bogdanovic's (IND) arm prior to the ball being dislodged by Brown (BOS).,0041800132
Q4,01:39.1,Foul: Offensive,Myles Turner,Gordon Hayward,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2235,Turner (IND) is already in Hayward's (BOS) path when contact occurs and he does not deliver contact.,0041800132
Q4,01:32.8,Foul: Shooting,Jayson Tatum,Bojan Bogdanovic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2236,Tatum (BOS) makes incidental contact with Bogdanovic's (IND) arm during his follow-through after he has released his shot near the rim.,0041800132
Q4,01:32.8,Foul: Shooting,Gordon Hayward,Bojan Bogdanovic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2236,Hayward (BOS) maintains legal guarding position as he defends Bogdanovic's (IND) shot near the rim.,0041800132
Q4,01:31.4,Foul: Loose Ball,Al Horford,Thaddeus Young,INC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2237,RAR shows Horford (BOS) extends his arm into Young (IND) and dislodges him from his rebounding position.,0041800132
Q4,01:23.2,Foul: Shooting,Darren Collison,Jayson Tatum,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2238,"Collison (IND) makes slight contact to Tatum's (BOS) head/face after he has released his jump shot attempt, and the contact does not affect his ability to follow through naturally.   Contact to an opponent's head/face can be deemed marginal when the result of a natural basketball move, provided the contact is not disproportionate or uncontrolled.",0041800132
Q4,01:08.9,Foul: Offensive,Thaddeus Young,Jayson Tatum,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2239,Young (IND) is already in Tatum's (BOS) path when contact occurs and he does not deliver contact.,0041800132
Q4,01:08.0,Foul: Offensive,Myles Turner,Jayson Tatum,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2240,Turner (IND) is already in Tatum's (BOS) path when contact occurs and he does not deliver contact.,0041800132
Q4,00:59.9,Foul: Shooting,Al Horford,Bojan Bogdanovic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2241,LAR shows Horford (BOS) makes contact with the ball and incidental contact with the part of Bogdanovic's (IND) hand that is on the ball.,0041800132
Q4,00:52.8,Foul: Personal,Myles Turner,Jaylen Brown,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2242,Turner (IND) makes incidental contact with Brown (BOS) that does not affect his ability to pass.,0041800132
Q4,00:39.7,Foul: Offensive,Myles Turner,Jayson Tatum,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2243,MOB shows Turner (IND) establishes a wide screening position in Tatum's (BOS) path but contact is to his upper body.,0041800132
Q4,00:38.1,Turnover: Traveling,Myles Turner,Celtics, ,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2244,[Observable in enhanced video] Turner (IND) moves his pivot foot prior to making the pass.,0041800132
Q4,00:33.5,Foul: Shooting,Jaylen Brown,Wesley Matthews,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2245,Brown (BOS) legally contests Matthews' (IND) jump shot attempt.,0041800132
Q4,00:18.3,Foul: Offensive,Jayson Tatum,Wesley Matthews,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2246,Tatum (BOS) is already in Matthews' (IND) path when contact occurs and he does not deliver contact.,0041800132
Q4,00:18.3,Foul: Personal,Wesley Matthews,Jayson Tatum,INC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2246,"RAR shows Matthews (IND) grabs Tatum (BOS) during the pick and throws him, affecting his ability to defend the play.",0041800132
Q4,00:12.1,Foul: Away from Play,Cory Joseph,Gordon Hayward,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2248,Joseph (IND) briefly has his arms around Hayward (BOS) during the inbound but he releases and allows Hayward (BOS) to disengage.,0041800132
Q4,00:12.1,Turnover:  Out of Bounds - Bad Pass Turn,Wesley Matthews,Celtics,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041800132&eventNum=2247,Matthews (IND) throws the inbound pass out of bounds.,0041800132
