Period,Time,Call Type,Committing Player,Disadvantaged Player,Review Decision,Video,Comment,game_id
Q4,00:05.4,Foul: Personal,Justin Holiday,Robert Covington,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100131&eventNum=2162,Holiday (IND) makes clean contact with the ball and dislodges it away from Covington (POR) before incidental contact occurs.,0022100131
Q4,00:05.0,Foul: Offensive,Robert Covington,Justin Holiday,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100131&eventNum=2163,Covington's (POR) arms extend forward slightly and marginal contact occurs with Holiday's (IND) side as Covington sets the pick along the sideline.,0022100131
Q4,00:02.2,Foul: Personal,Domantas Sabonis,Damian Lillard,CC,http://official.nba.com/last-two-minute-report/?gameNo=0022100131&eventNum=2164,Sabonis (IND) commits a take foul on Lillard (POR).,0022100131
Q4,01:42.8,Foul: Offensive,Daniel Theis,Monte Morris,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2248,Theis (HOU) firms up in a legal screening position in Morris' (DEN) path and absorbs the contact.,0022100133
Q4,01:29.9,Foul: Loose Ball,P.J. Dozier,Daniel Theis,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2249,"Dozier (DEN) and Theis (HOU) engage and disengage with one another during rebounding. As they disengage, Dozier's momentum carries him backward and marginal body contact occurs with Tate (HOU) as Tate elevates for the rebound.",0022100133
Q4,01:29.4,Foul: Loose Ball,Will Barton,Jae'Sean Tate,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2250,Barton (DEN) extends his right hand and marginal contact occurs with Tate's (HOU) left arm as they each pursue the rebound.,0022100133
Q4,01:28.0,Foul: Loose Ball,Nikola Jokic,Jae'Sean Tate,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2251,Jokic (DEN) makes clean contact with the ball prior to incidental contact occurring with Tate's (HOU) front as Tate secures the rebound.,0022100133
Q4,01:19.5,Foul: Personal,Monte Morris,Christian Wood,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2252,"After absorbing the marginal body contact during the drive, Morris (DEN) makes clean contact with the ball and dislodges it from Wood (HOU) prior to incidental contact occurring with Wood's arm.",0022100133
Q4,01:18.5,Foul: Personal,Nikola Jokic,Christian Wood,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2253,Jokic (DEN) moves toward Wood (HOU) and incidental contact occurs with Wood's (HOU) side after Wood has already lost control of the ball as he spins.,0022100133
Q4,01:17.5,Foul: Personal,Nikola Jokic,Christian Wood,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2254,Jokic (DEN) and Dozier (DEN) each maintain a legal guarding position and incidental contact occurs with Wood (HOU) as Wood loses control of the ball in the lane.,0022100133
Q4,01:06.1,Foul: Offensive,Nikola Jokic,Jae'Sean Tate,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2255,Jokic (DEN) firms up in his screening position in Tate's (HOU) path and absorbs the contact.,0022100133
Q4,01:04.0,Foul: Personal,Christian Wood,Will Barton,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2256,Wood (HOU) makes contact with the ball and the part of Barton's (DEN) hand that is on the ball as he swipes down.,0022100133
Q4,00:58.8,Foul: Offensive,Nikola Jokic,Kevin Porter Jr.,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2257,Jokic (DEN) firms up in his screening position in Porter Jr.'s (HOU) path and absorbs the side-to-side contact.,0022100133
Q4,00:52.8,Foul: Shooting,Kevin Porter Jr.,Aaron Gordon,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2258,"Porter Jr. (HOU) contests the jump shot attempt and marginal contact occurs with Gordon's (DEN) right wrist after the release. After communicating with the Replay Center, the ruling on the floor of a 2 point field goal was overturned to a 3 point field goal.",0022100133
Q4,00:43.2,Foul: Offensive,Daniel Theis,Nikola Jokic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2259,Theis (HOU) and Jokic (DEN) engage and disengage with one another near the elbow.,0022100133
Q4,00:42.6,Foul: Personal,P.J. Dozier,Kevin Porter Jr.,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2260,Dozier (DEN) makes clean contact with the ball as simultaneous incidental contact occurs with Porter Jr.'s (HOU) front at the top of the perimeter.,0022100133
Q4,00:39.0,Foul: Offensive,Daniel Theis,P.J. Dozier,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2261,Theis (HOU) firms up in his screening position in Dozier's (DEN) path and absorbs the contact.,0022100133
Q4,00:35.8,Foul: Loose Ball,Jae'Sean Tate,P.J. Dozier,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2262,Tate (HOU) extends his arm in pursuit of the rebound and marginal contact occurs with Dozier's (DEN) arm as Dozier secures the ball.,0022100133
Q4,00:29.2,Foul: Personal,Daniel Theis,Nikola Jokic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2263,Theis (HOU) and Jokic (DEN) engage and disengage with one another as they move in transition.,0022100133
Q4,00:18.9,Foul: Personal,Kevin Porter Jr.,Monte Morris,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2264,Porter Jr. (HOU) extends forward as he goes over the pick and marginal body contact occurs with Morris (DEN) along the perimeter.,0022100133
