Period,Time,Call Type,Committing Player,Disadvantaged Player,Review Decision,Video,Comment,game_id
Q4,01:58.8,Foul: Shooting,Jayson Tatum,Alec Burks,INC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2171,Tatum (BOS) brings his arm down and makes contact to Burks' (PHI) arm/shoulder that affects his shot near the rim.,0041900121
Q4,01:48.0,Foul: Offensive,Daniel Theis,Josh Richardson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2172,Theis (BOS) is already in Richardson's (PHI) path when contact occurs and he does not deliver contact.,0041900121
Q4,01:29,Foul: Personal,Daniel Theis,Joel Embiid,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2173,Theis (BOS) places his hand momentarily on Embiid's (PHI) side before immediately removing his hand.,0041900121
Q4,01:20,Foul: Personal,Jaylen Brown,Tobias Harris,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2174,Brown (BOS) maintains legal guarding position as he defends Harris (PHI) in the post.,0041900121
Q4,01:17.5,Foul: Loose Ball,Daniel Theis,Joel Embiid,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2175,Theis (BOS) and Embiid (PHI) engage and separate under the rim during the rebound.,0041900121
Q4,01:17.4,Foul: Loose Ball,Joel Embiid,Kemba Walker,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2176,Embiid (PHI) dislodges Walker (BOS) from his rebounding position.,0041900121
Q4,01:03,Foul: Personal,Daniel Theis,Joel Embiid,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2177,Theis (BOS) and Embiid (PHI) both move toward the same spot in the post as marginal contact occurs.,0041900121
Q4,01:00.5,Foul: Shooting,Marcus Smart,Josh Richardson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2178,"Smart (BOS) legally contests Richardson's (PHI) jump shot attempt.  Any ""high-five"" contact after the release is considered incidental.",0041900121
Q4,00:47.4,Foul: Personal,Josh Richardson,Jayson Tatum,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2179,Richardson (PHI) and Tatum (BOS) briefly engage and disengage off-ball.,0041900121
Q4,00:41.4,Foul: Shooting,Josh Richardson,Jayson Tatum,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2180,Richardson (PHI) delivers contact with his lower body that affects Tatum's (BOS) driving shot attempt.,0041900121
Q4,00:41.4,Foul: Loose Ball,Joel Embiid,Marcus Smart,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2181,Embiid (PHI) and Smart (BOS) briefly engage and disengage as they position themselves for a potential rebound.,0041900121
Q4,00:37.2,Foul: Offensive,Tobias Harris,Marcus Smart,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2182,Harris (PHI) is already in Smart's (BOS) path when contact occurs and he does not deliver contact.,0041900121
Q4,00:31.1,Foul: Shooting,Jaylen Brown,Alec Burks,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2183,Brown (BOS) does not maintain legal guarding position and makes contact to Burks' (PHI) arm that affects his driving shot attempt.,0041900121
Q4,00:31.1,Foul: Loose Ball,Daniel Theis,Joel Embiid,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2184,Theis (BOS) briefly grasps and releases Embiid's (PHI) arm during the rebound.,0041900121
Q4,00:30.5,Foul: Loose Ball,Jayson Tatum,Joel Embiid,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2185,Tatum (BOS) and Embiid (PHI) make incidental contact with one another during rebounding.,0041900121
Q4,00:25.5,Foul: Personal,Joel Embiid,Jayson Tatum,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2186,Embiid (PHI) briefly gets tangled up with Tatum (BOS) in the backcourt and separates without affecting his FOM.,0041900121
Q4,00:23.9,Foul: Personal,Joel Embiid,Kemba Walker,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2187,"As Walker (BOS) is already falling down, marginal contact occurs from Embiid (PHI) that doesn't affect Walker's ability to complete the pass.",0041900121
Q4,00:21.9,Turnover: 8 Second Violation,Celtics,76ers,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2188,The Celtics legally advance the ball into the frontcourt within eight seconds.,0041900121
Q4,00:18.4,Foul: Personal,Tobias Harris,Kemba Walker,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2189,"Harris (PHI) attempts to commit a take foul on Walker (BOS), but contact is marginal.",0041900121
Q4,00:16.1,Foul: Personal,Matisse Thybulle,Kemba Walker,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2190,Thybulle (PHI) moves laterally into Walker's (BOS) path and affects his SQBR.,0041900121
Q4,00:10.9,Foul: Personal,Al Horford,Jayson Tatum,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900121&eventNum=2191,Horford (PHI) commits a take foul on Tatum (BOS).,0041900121
Q4,01:54.2,Foul: Personal,Danny Green,Jusuf Nurkic,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2210,Green (LAL) initiates contact to Nurkic's (POR) body during the pick that dislodges him from his obtain position.,0041900141
Q4,01:53,Foul: Personal,Danny Green,CJ McCollum,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2211,Green (LAL) dislodges the ball from McCollum (POR) before to making incidental contact to his arm.,0041900141
Q4,01:43.6,Foul: Defense 3 Second,Kyle Kuzma,Trail Blazers,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2212,Kuzma (LAL) is in the paint for less than three seconds when he is imminently exiting.,0041900141
Q4,01:41.2,Foul: Personal,Danny Green,Jusuf Nurkic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2213,Green (LAL) swipes down and makes contact with the ball dislodging the ball away from Nurkic (POR).,0041900141
Q4,01:23.3,Foul: Personal,Kyle Kuzma,Carmelo Anthony,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2214,Kuzma (LAL) places his hand momentarily to Anthony's (POR) and slides it off as he is setting the screen.,0041900141
Q4,01:05,Foul: Personal,Gary Trent Jr.,LeBron James,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2215,Trent Jr. (POR) makes marginal contact to James' (LAL) arm as he begins his drive to the basket.,0041900141
Q4,01:02,Foul: Personal,Damian Lillard,Alex Caruso,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2216,Lillard (POR) cleanly dislodges the ball and makes marginal contact to Caruso's (LAL) side.,0041900141
Q4,00:58.5,Foul: Shooting,Damian Lillard,Alex Caruso,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2217,Lillard (POR) makes a marginal brush to Caruso's (LAL) arm prior to beginning his upward shooting motion.,0041900141
Q4,00:45.0,Foul: Offensive,Jusuf Nurkic,Danny Green,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2218,Nurkic (POR) is already in Green's (LAL) path and is firming up when contact occurs.,0041900141
Q4,00:44.1,Foul: Personal,Anthony Davis,CJ McCollum,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2219,Davis (LAL) briefly places his arm to McCollum's (POR) front and disengages defending his drive to the basket.,0041900141
Q4,00:33.4,Foul: Offensive,Anthony Davis,Gary Trent Jr.,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2220,Davis (LAL) establishes his screening position in Trent's (POR) path and gives him room to avoid the contact.,0041900141
Q4,00:20.3,Foul: Personal,Alex Caruso,Damian Lillard,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2221,Caruso (LAL) makes marginal contact with Lillard (POR) during his drive.,0041900141
Q4,00:16.1,Foul: Offensive,Anthony Davis,Gary Trent Jr.,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2222,Davis (LAL) is already in Trent Jr.'s (POR) path during the screen and makes slight contact as they disengage.,0041900141
Q4,00:15.4,Foul: Shooting,Gary Trent Jr.,Kyle Kuzma,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900141&eventNum=2223,Trent Jr. (POR) makes marginal contact to Kuzma's (LAL) body after he releases his jump shot attempt.,0041900141
Q4,01:50.6,Foul: Offensive,Fred VanVleet,Jarrett Allen,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2214,VanVleet (TOR) establishes himself in a legal screening position in Allen's (BKN) path and absorbs the contact.,0041900112
Q4,01:49.3,Foul: Shooting,Caris LeVert,Pascal Siakam,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2215,LeVert (BKN) makes contact to Siakam's (TOR) arm and affects his driving shot attempt.,0041900112
Q4,01:46,Foul: Offensive,Jarrett Allen,OG Anunoby,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2216,Allen (BKN) establishes himself in a legal screening position in Anunoby's (TOR) path and absorbs the contact.,0041900112
Q4,01:35,Foul: Offensive,Pascal Siakam,Caris LeVert,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2217,Siakam (TOR) retracts his off-arm from LeVert (BKN) as he releases from the contact on the perimeter.,0041900112
Q4,01:20,Turnover: Double Dribble,Pascal Siakam,Nets,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2218,Siakam (TOR) fumbles the ball and legally picks it back up and does not dribble again prior to his pass.,0041900112
Q4,01:19.9,Foul: Personal,Jarrett Allen,Pascal Siakam,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=150002,Allen (BKN) does not make contact with Siakam (TOR) during his pass attempt.,0041900112
Q4,01:19,Foul: Personal,Joe Harris,Pascal Siakam,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2219,Harris (BKN) legally contests Siakam's (TOR) pass attempt.,0041900112
Q4,00:47.0,Foul: Shooting,Caris LeVert,Fred VanVleet,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2220,LeVert (BKN) places and retracts his hands to the side of VanVleet's (TOR) body during his one-handed driving shot attempt.,0041900112
Q4,00:46.0,Foul: Loose Ball,Kyle Lowry,Joe Harris,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2221,Lowry (TOR) briefly engages and separates from Harris (BKN) during the rebound.,0041900112
Q4,00:32.9,Foul: Personal,Jarrett Allen,Kyle Lowry,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2222,Allen (BKN) takes a step toward Lowry (TOR) as marginal contact occurs at the end of his drive and doesn't affect his ability to pass.,0041900112
Q4,00:23.1,Foul: Offensive,Norman Powell,Garrett Temple,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2223,Powell (TOR) establishes himself in a legal screening position in Temple's (BKN) path and absorbs the contact.,0041900112
Q4,00:15.0,Foul: Offensive,Jarrett Allen,OG Anunoby,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2224,Allen (BKN) firms up during the off-ball screen in Anunoby's (TOR) path and does not deliver contact.,0041900112
Q4,00:14.5,Turnover: 24 Second Violation,OG Anunoby,Joe Harris,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2225,Anunoby (TOR) does not release the ball on his shot attempt prior to the 24-second shot clock expiring.,0041900112
Q4,00:11.5,Foul: Personal,Kyle Lowry,Joe Harris,INC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2228,"Lowry (TOR) makes contact with Harris' (BKN) arm, causing him to lose control of the ball on the perimeter.",0041900112
Q4,00:08.8,Turnover: Backcourt Turnover,Garrett Temple,Raptors,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2226,Temple (BKN) does not make contact with the ball once his body slides into the backcourt.,0041900112
Q4,00:03.6,Foul: Personal,Fred VanVleet,Garrett Temple,INC,http://official.nba.com/last-two-minute-report/?gameNo=0041900112&eventNum=2227,VanVleet (TOR) makes contact with Temple's (BKN) lower body that affects his ability to maintain his balance near the sideline. The contact occurs as he receives the pass and prior to his upward shooting motion.,0041900112
Q4,01:45.4,Foul: Personal,Enes Kanter,Joel Embiid,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2132,Kanter (BOS) and Embiid (PHI) engage and disengage as Embiid establishes position in the post.,0041900123
Q4,01:42.3,Foul: Personal,Jayson Tatum,Joel Embiid,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2133,Tatum (BOS) makes clean hand to ball contact as Embiid (PHI) prepares to pass.,0041900123
Q4,01:37.7,Foul: Shooting,Shake Milton,Jaylen Brown,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2134,Milton (PHI) makes contact with Brown's (BOS) body during his driving shot attempt.,0041900123
Q4,01:27.3,Foul: Shooting,Jayson Tatum,Joel Embiid,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2135,Tatum (BOS) cleanly blocks Embiid's (PHI) driving shot attempt.,0041900123
Q4,01:27.3,Foul: Shooting,Enes Kanter,Joel Embiid,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2135,Kanter (BOS) maintains a legal guarding position and absorbs the contact from Embiid (PHI) during his driving shot attempt.,0041900123
Q4,01:23.5,Foul: Clear Path,Josh Richardson,Jayson Tatum,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2136,"After communicating with the Replay Center, the foul by Richardson (PHI) is deemed a clear path foul.",0041900123
Q4,01:16.4,Foul: Offensive,Marcus Smart,Shake Milton,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2137,Smart (BOS) establishes himself in a legal picking position in Milton's (PHI) path.,0041900123
Q4,01:11.8,Foul: Offensive,Jaylen Brown,Tobias Harris,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2138,Brown (BOS) establishes himself in a legal picking position in Harris' (PHI) path.,0041900123
Q4,01:07.7,Foul: Offensive,Kemba Walker,Al Horford,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2139,Walker (BOS) releases from contact with Horford (PHI) and the contact with his off-arm is marginal.,0041900123
Q4,00:56.5,Foul: Personal,Jaylen Brown,Joel Embiid,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2140,Brown (BOS) momentarily places an arm around Embiid's (PHI) front as the pick concludes but immediately removes it.,0041900123
Q4,00:53.8,Foul: Shooting,Jayson Tatum,Josh Richardson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2141,Tatum (BOS) legally contests Richardson's (PHI) jump shot attempt.,0041900123
Q4,00:41.4,Foul: Offensive,Marcus Smart,Josh Richardson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2142,Smart (BOS) establishes himself in a legal picking position in Richardson's (PHI) path.,0041900123
Q4,00:36.1,Foul: Shooting,Joel Embiid,Marcus Smart,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2143,Embiid (PHI) jumps A to B and makes contact to Smart's (BOS) body during his play at the rim.,0041900123
Q4,00:22.5,Foul: Shooting,Jaylen Brown,Tobias Harris,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2144,Brown (BOS) legally contests Harris' (PHI) jump shot attempt.,0041900123
Q4,00:20.2,Foul: Loose Ball,Al Horford,Marcus Smart,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2145,Horford (PHI) does not initiate any contact that causes Smart (BOS) to briefly fumble the rebound.,0041900123
Q4,00:18.2,Foul: Personal,Al Horford,Marcus Smart,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2146,Horford (PHI) commits a take foul on Smart (BOS).,0041900123
Q4,00:11.6,Foul: Shooting,Jaylen Brown,Joel Embiid,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900123&eventNum=2147,Brown (BOS) legally contest Embiid's (PHI) jump shot attempt.,0041900123
Q4,02:00.0,Foul: Offensive,Bam Adebayo,Justin Holiday,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2239,Adebayo (MIA) briefly engages with Holiday (IND) as they separate after the pick.,0041900133
Q4,01:57.0,Foul: Loose Ball,Bam Adebayo,Myles Turner,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2240,Adebayo (MIA) and Turner (IND) briefly engage and separate during the rebound.,0041900133
Q4,01:55,Foul: Personal,Victor Oladipo,Bam Adebayo,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2241,Oladipo (IND) makes marginal contact with Adebayo (MIA).,0041900133
Q4,01:48,Turnover: Traveling,Jimmy Butler,Pacers,INC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2242,Butler (MIA) switches his pivot foot after receiving the pass.,0041900133
Q4,01:47,Foul: Personal,T.J. Warren,Jimmy Butler,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2243,Warren (IND) makes marginal contact with Butler (MIA).,0041900133
Q4,01:46.0,Foul: Offensive,Bam Adebayo,T.J. Warren,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2244,Adebayo (MIA) sets the screen on Warren (IND) and gives him room to avoid the contact.,0041900133
Q4,01:39.5,Foul: Shooting,T.J. Warren,Bam Adebayo,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2245,Warren (IND) makes contact with Adebayo's (MIA) arm and affects his shot attempt.,0041900133
Q4,01:20,Foul: Personal,Goran Dragic,Malcolm Brogdon,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2246,Dragic (MIA) maintains a legal guarding position on Brogdon (IND) during the drive.,0041900133
Q4,01:18.0,Foul: Shooting,Jimmy Butler,T.J. Warren,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2247,Butler (MIA) cleanly blocks the shot attempt by Warren (IND).,0041900133
Q4,00:59,Foul: Personal,Justin Holiday,Jimmy Butler,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2248,Holiday (IND) maintains a legal guarding position on Butler (MIA) at the end of the drive.,0041900133
Q4,00:57,Foul: Personal,Myles Turner,Goran Dragic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2249,Turner (IND) makes marginal contact with Dragic (MIA) on the close out.,0041900133
Q4,00:52.1,Turnover: 24 Second Violation,Heat,Pacers,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2250,Correctly called 24 second violation.,0041900133
Q4,00:42.3,Foul: Personal,Goran Dragic,T.J. Warren,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2251,Dragic (MIA) maintains a legal guarding position on Warren (IND) during the drive and makes contact with the ball.,0041900133
Q4,00:36.7,Foul: Personal,Victor Oladipo,Jimmy Butler,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2252,Oladipo (IND) makes contact with Butler (MIA) that affects his SQBR.,0041900133
Q4,00:31.0,Foul: Personal,Goran Dragic,Malcolm Brogdon,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2253,Dragic (MIA) makes contact with Brogdon (IND) that affects his SQBR.,0041900133
Q4,00:27.8,Foul: Shooting,Bam Adebayo,Justin Holiday,INC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2254,Adebayo (MIA) does not get up to ball height and makes contact with Holiday's (IND) wrist after he releases the shot attempt and affects his follow-through.,0041900133
Q4,00:22.8,Foul: Personal,Aaron Holiday,Jimmy Butler,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2255,Holiday (IND) commits a take foul on Butler (MIA).,0041900133
Q4,00:22.8,Turnover: Traveling,T.J. Warren,Heat,INC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2256,Warren (IND) takes more than two steps after he has gathered the ball.,0041900133
Q4,00:12.0,Foul: Personal,Myles Turner,Goran Dragic,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2257,Turner (IND) commits a take foul on Dragic (MIA).,0041900133
Q4,00:02.2,Foul: Shooting,Goran Dragic,Aaron Holiday,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2258,Dragic (MIA) is in an established position in Holiday's (IND) path and absorbs the contact initiated by Holiday during the jump shot attempt,0041900133
Q4,00:01.2,Foul: Personal,Aaron Holiday,Jae Crowder,CC,http://official.nba.com/last-two-minute-report/?gameNo=0041900133&eventNum=2259,Holiday (IND) commits a take foul on Crowder (MIA). Due to a clock/ table error this foul occurs at :05.4.,0041900133
Q4,01:54.8,Foul: Personal,Jeff Green,Steven Adams,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0041900173&eventNum=2159,Green (OKC) engages and disengages with Adams (OKC) as Adams moves to set the pick.,0041900173
