Period,Time,Call Type,Committing Player,Disadvantaged Player,Review Decision,Video,Comment,game_id
Q4,00:15.3,Foul: Personal Take,Terrence Ross,Jamal Murray,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900079&eventNum=2215,Ross (ORL) commits a take foul on Murray (DEN).,21900079
Q4,00:14.1,Foul: Personal Take,Markelle Fultz,Gary Harris,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900079&eventNum=2216,Fultz (ORL) commits a take foul on Harris (DEN).,21900079
Q4,00:14.1,Foul: Loose Ball,Aaron Gordon,Paul Millsap,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900079&eventNum=2217,"During the long rebound attempt, Gordon (ORL) and Millsap (DEN) briefly engage and disengage under the rim.",21900079
Q4,00:13.8,Turnover: 5 Second Violation,Aaron Gordon,Nuggets,INC,http://official.nba.com/last-two-minute-report/?gameNo=0021900079&eventNum=2218,Gordon (ORL) does not inbound the ball within the allowed 5 seconds.,21900079
Q4,00:12.8,Foul: Shooting,Jamal Murray,Evan Fournier,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900079&eventNum=2219,Murray (DEN) makes marginal contact with Fournier (ORL) during the driving shot attempt.,21900079
Q4,00:05.1,Foul: Personal Take,Jonathan Isaac,Jamal Murray,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900079&eventNum=2220,Isaac (ORL) commits a take foul on Murray (DEN).,21900079
Q4,00:00.7,Foul: Shooting,Torrey Craig,Evan Fournier,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900079&eventNum=2221,Craig (DEN) maintains a legal guarding position during the jump shot attempt by Fournier (ORL).,21900079
Q4,01:45.0,Foul: Offensive,P.J. Washington,Ky Bowman,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900083&eventNum=2164,Washington (CHA) is already in Bowman's (GSW) path and makes marginal contact as he releases from the pick.,21900083
Q4,01:40.5,Foul: Loose Ball,P.J. Washington,Ky Bowman,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900083&eventNum=2165,Washington (CHA) makes marginal contact with Bowman (GSW) during the rebound.,21900083
Q4,01:27.7,Foul: Offensive,Willie Cauley-Stein,Terry Rozier,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900083&eventNum=2166,Cauley-Stein (GSW) is already in Rozier's (CHA) path when contact occurs and he does not deliver contact.,21900083
Q4,01:20.4,Foul: Offensive,Ky Bowman,Marvin Williams,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900083&eventNum=2167,Bowman (GSW) and Williams (CHA) briefly engage and disengage during the pick.,21900083
Q4,01:16.2,Foul: Shooting,P.J. Washington,Eric Paschall,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900083&eventNum=2168,Washington (CHA) makes contact to Paschall's (GSW) arm that affects his shot attempt.,21900083
Q4,01:13.5,Foul: Loose Ball,P.J. Washington,Willie Cauley-Stein,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900083&eventNum=2169,Washington (CHA) and Cauley-Stein (GSW) make incidental contact with one another during rebounding.,21900083
Q4,01:09.7,Foul: Shooting,Damion Lee,Terry Rozier,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900083&eventNum=2170,Lee (GSW) fails to establish a legal guarding position and makes contact to Rozier's (CHA) leg during his drive to the basket and shot attempt.,21900083
Q4,01:00.0,Foul: Offensive,Ky Bowman,Marvin Williams,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900083&eventNum=2171,Bowman (GSW) is already in Williams' (CHA) path when he sets the screen and he does not deliver contact.,21900083
Q4,00:57.3,Foul: Personal,Marvin Williams,Eric Paschall,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900083&eventNum=2172,Williams (CHA) makes marginal contact with Paschall (GSW) on the perimeter.,21900083
Q4,00:49.3,Foul: Shooting,Cody Martin,Eric Paschall,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900083&eventNum=2173,"Martin (CHA) is moving alongside Paschall's (GSW) path to the basket, and he maintains a legal guarding position as he defends the shot attempt.",21900083
Q4,00:49.2,Foul: Loose Ball,Glenn Robinson III,Devonte' Graham,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900083&eventNum=2174,Robinson III (GSW) and Graham (CHA) make incidental contact with one another during rebounding.,21900083
