Period,Time,Call Type,Committing Player,Disadvantaged Player,Review Decision,Video,Comment,game_id
Q4,00:26.6,Foul: Shooting,Larry Nance Jr.,Reggie Jackson,CC,http://official.nba.com/last-two-minute-report/?gameNo=0052100211&eventNum=2513,Nance Jr. (NOP) delivers contact to Jackson's (LAC) body after his gather and the contact affects his driving shot attempt. ,0052100211
Q4,00:26.1,Foul: Personal,Reggie Jackson,Brandon Ingram,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0052100211&eventNum=2515,Jackson (LAC) trialing Ingram (NOP) as he gathers the inbound pass and makes marginal contact to his lower body as they separate. ,0052100211
Q4,00:26.1,Foul: Offensive,Trey Murphy III,Robert Covington,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0052100211&eventNum=2514,Murphy III (NOP) establishes himself in a screening position in Covington's (LAC) path and makes marginal contact as they disengage. ,0052100211
Q4,00:24.2,Foul: Personal,Nicolas Batum,Brandon Ingram,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0052100211&eventNum=2516,Batum (LAC) places a collasping forearm to Ingram's (NOP) side and makes marginal contact as he releases his pass attempt. ,0052100211
Q4,00:20.9,Stoppage: Out-of-Bounds,Robert Covington,Trey Murphy III,CC,http://official.nba.com/last-two-minute-report/?gameNo=0052100211&eventNum=2517,Covington (LAC) is the last person to touch the ball before it goes out of bounds. The possession is correctly awarded to NOP.,0052100211
Q4,00:19.7,Foul: Personal Take,Robert Covington,Larry Nance Jr.,CC,http://official.nba.com/last-two-minute-report/?gameNo=0052100211&eventNum=2518,Covington (LAC) commits a take foul on Nance Jr. (NOP). ,0052100211
Q4,00:16.9,Foul: Personal,Larry Nance Jr.,Norman Powell,CC,http://official.nba.com/last-two-minute-report/?gameNo=0052100211&eventNum=2519,Nance Jr. (NOP) hedges the hand-off and initiates contact to Powell's (LAC) body that affects his SQBR. ,0052100211
Q4,00:15.8,Foul: Personal,Robert Covington,Brandon Ingram,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0052100211&eventNum=2520,Covington (LAC) makes contact with the ball after Ingram (NOP) gathers the pass and makes marginal contact to his arm as he slides his hand off the ball.,0052100211
Q4,00:12.9,Foul: Shooting,Marcus Morris Sr.,Jonas Valanciunas,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0052100211&eventNum=2521,Morris Sr. (LAC) makes marginal contact to Valanciunas' (NOP) backside contesting his shot attempt at the basket. ,0052100211
Q4,00:09.3,Foul: Shooting,Herbert Jones,Reggie Jackson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0052100211&eventNum=2522,"Jones (NOP) arm is slightly extended contesting Jackson's (LAC) jump shot attempt and makes marginal contact to his face after the release of his jump shot attempt.  Contact to an opponent?s head/face can be deemed marginal when the result of a natural basketball move, provided the contact is not disproportionate or uncontrolled.",0052100211
Q4,00:04.8,Foul: Shooting,CJ McCollum,Marcus Morris Sr.,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0052100211&eventNum=2523,McCollum (NOP) places a resting hand to Morris Sr.'s (LAC) side during his upward shooting motion and removes it without apply force defending his jump shot attempt. ,0052100211
Q4,01:57.2,Foul: Personal,Reggie Bullock,Bojan Bogdanovic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2204,"During the screen, Bullock (DAL) and Bogdanovic (UTA) engage and disengage and the contact is marginal. ",0042100171
Q4,01:57.2,Foul: Offensive,Rudy Gobert,Reggie Bullock,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2204,Gobert (UTA) establishes himself in a screening position in Bullock's (DAL) path and absorbs the contact during the screen. ,0042100171
Q4,01:53.2,Foul: Defense 3 Second,Spencer Dinwiddie,Jazz,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2205,Dinwiddie (DAL) is in the paint for less than three seconds when he is imminently actively guarding an opponent.,0042100171
Q4,01:47.2,Foul: Shooting,Maxi Kleber,Donovan Mitchell,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2206,Kleber (DAL) maintains a legal guarding position during the driving shot attempt by Mitchell (UTA).,0042100171
Q4,01:46.2,Foul: Loose Ball,Rudy Gobert,Jalen Brunson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2207,"Gobert (UTA) reaches for the ball and marginal contact occurs with Brunson's (DAL) arm, which does not affect his ability to secure the rebound. ",0042100171
Q4,01:38,Foul: Personal,Mike Conley,Jalen Brunson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2208,"Conley (UTA) slightly extends his arm out and marginal contact occurs with Brunson's (DAL) arm, which does not affect his SQBR or ability to make his intended pass at the end of the drive. ",0042100171
Q4,01:12.6,Turnover: 3 Second Violation,Rudy Gobert,Mavericks,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2209,Gobert (UTA) is deemed to be in the lane for less than three seconds when the shot is imminent.,0042100171
Q4,01:12.6,Foul: Shooting,Spencer Dinwiddie,Royce O'Neale,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2209,Dinwiddie (DAL) jumps vertically and absorbs the contact while contesting the driving shot attempt by O'Neale (UTA).,0042100171
Q4,01:11.4,Foul: Loose Ball,Reggie Bullock,Rudy Gobert,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2210,Bullock (DAL) and Gobert (UTA) briefly engage and disengage and marginal contact occurs during the rebound.,0042100171
Q4,00:49.4,Foul: Shooting,Mike Conley,Jalen Brunson,INC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2211,Conley (UTA) makes contact to Brunson's (DAL) arm that affects his driving shot attempt.,0042100171
Q4,00:30,Foul: Personal,Spencer Dinwiddie,Donovan Mitchell,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2212,Dinwiddie (DAL) removes his arm from Mitchell's (UTA) path to bring it into a vertical position when marginal contact occurs at the end of the drive. ,0042100171
Q4,00:27.0,Foul: Defense 3 Second,Maxi Kleber,Jazz,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2213,Kleber (DAL) is in the paint for less than three seconds when he is imminently actively guarding an opponent.,0042100171
Q4,00:24.9,Foul: Shooting,Dorian Finney-Smith,Bojan Bogdanovic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2214,Bogdanovic (UTA) jumps away from the baseline and back into Finney-Smith (DAL) to create the marginal contact as they come together during the driving shot attempt. Both Finney-Smith (DAL) and Kleber (DAL) make clean ball contact to block the driving shot attempt.,0042100171
Q4,00:17.4,Foul: Personal,Spencer Dinwiddie,Rudy Gobert,CC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2215,Dinwiddie (DAL) commits a take foul on Gobert (UTA).,0042100171
Q4,00:16.2,Foul: Personal,Jalen Brunson,Donovan Mitchell,CC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2216,Brunson (DAL) commits a take foul on Mitchell (UTA).,0042100171
Q4,00:10.5,Foul: Personal,Jalen Brunson,Donovan Mitchell,CC,http://official.nba.com/last-two-minute-report/?gameNo=0042100171&eventNum=2217,Brunson (DAL) commits a take foul on Mitchell (UTA).,0042100171
Q4,01:58.5,Foul: Personal,Derrick White,Kyrie Irving,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2232,White (BOS) is moving alongside Irving's (BKN) path and absorbs the marginal body contact that occurs during the drive.,0042100111
Q4,01:57.5,Foul: Shooting,Derrick White,Kyrie Irving,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2233,White (BOS) brushes Irving's (BKN) right shoulder after the release of his jump shot attempt and marginal contact occurs.,0042100111
Q4,01:56.5,Foul: Loose Ball,Al Horford,Nic Claxton,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2234,Horford (BOS) engages and disengages with Claxton (BKN) after the release of the jump shot attempt.,0042100111
Q4,01:43.5,Foul: Personal,Kevin Durant,Jayson Tatum,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2235,Durant (BKN) and Tatum (BOS) engage and disengage with one another as Tatum moves along the perimeter to set the pick.,0042100111
Q4,01:43.5,Foul: Personal,Kyrie Irving,Jayson Tatum,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2235,Irving (BKN) and Tatum (BOS) engage and disengage with one another as the defensive switch occurs during the pick.,0042100111
Q4,01:35.5,Foul: Loose Ball,Jaylen Brown,Bruce Brown,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2236,Brown (BOS) and Brown (BKN) come together at the same spot in the lane and marginal contact occurs before they disengage with one another during rebounding.,0042100111
Q4,01:34.5,Foul: Loose Ball,Seth Curry,Jaylen Brown,INC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2237,Curry (BKN) fully extends both hands against Brown's (BOS) back and delivers contact that alters Brown's body trajectory as he elevates for the rebound. This contact causes the subsequent contact between Claxton (BKN) and Brown thereafter.,0042100111
Q4,01:26.5,Foul: Personal,Derrick White,Kevin Durant,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2238,White (BOS) brings his hands toward Durant's (BKN) path and marginal contact occurs with Durant's front as he dribbles toward the wing.,0042100111
Q4,01:24.9,Foul: Personal,Derrick White,Kevin Durant,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2239,"White (BOS) makes clean contact with the ball and the part of Durant's (BKN) hand that is on the ball, causing it to become loose at the end of Durant's drive.",0042100111
Q4,01:24.1,Foul: Personal,Jaylen Brown,Kevin Durant,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2240,Brown (BOS) and Durant (BKN) come together at the same spot in the lane and incidental body contact occurs as Durant is already losing control of the ball.,0042100111
Q4,01:21.7,Foul: Shooting,Jaylen Brown,Kevin Durant,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2241,Brown (BOS) closes out the jump shot attempt and marginal contact occurs with Durant's (BKN) slightly extended right leg during the follow-through.,0042100111
Q4,01:09.9,Foul: Personal,Kevin Durant,Jayson Tatum,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2242,Durant (BKN) brings his hands toward Tatum's (BOS) back and marginal contact occurs as Tatum slips the pick at the top of the perimeter.,0042100111
Q4,01:09.2,Foul: Personal,Kyrie Irving,Marcus Smart,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0042100111&eventNum=2243,Irving (BKN) is turning alongside Smart's (BOS) path and marginal body contact occurs as Smart drives inside the perimeter.,0042100111
