Period,Time,Call Type,Committing Player,Disadvantaged Player,Review Decision,Video,Comment,game_id
Q4,01:03,Foul: Personal,D.J. Augustin,Lauri Markkanen,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1008,Augustin (ORL) and Markkanen (CHI) briefly engage and disengage following the dribble hand-off.,0021800875
Q4,01:00.0,Turnover: Traveling,Kris Dunn, ,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1009,Dunn (CHI) maintains his pivot foot.,0021800875
Q4,00:57.8,Turnover: Traveling,Lauri Markkanen,Magic, ,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1010,[Observable in enhanced video] Markkanen (CHI) splits his feet on the perimeter.,0021800875
Q4,00:55.7,Foul: Shooting,Aaron Gordon,Lauri Markkanen,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1011,Gordon (ORL) legally contests the jump shot attempt by Markkanen (CHI).,0021800875
Q4,00:45.0,Foul: Personal,Kris Dunn,Evan Fournier,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1012,Dunn (CHI) makes marginal contact to the arm of Fournier (ORL) at the end of the drive but the contact does not affect his ability to make the pass.,0021800875
Q4,00:35.6,Turnover: 3 Second Violation,Nikola Vucevic,Bulls, ,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1013,[Observable in enhanced video] Vucevic (ORL) is in the lane for longer than three seconds.,0021800875
Q4,00:34.0,Foul: Shooting,Kris Dunn,D.J. Augustin,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1014,Dunn (CHI) makes body to body contact with Augustin (ORL) that affects his driving shot attempt.,0021800875
Q4,00:25.3,Foul: Personal,Aaron Gordon,Lauri Markkanen,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1015,Gordon (ORL) briefly puts an arm around the waist of Markkanen (CHI) but the contact his tactile in nature and does not affect his SQBR.,0021800875
Q4,00:14.6,Foul: Offensive,Lauri Markkanen,Evan Fournier,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1016,Markkanen (CHI) establishes himself in a screening position in the path of Fournier (ORL) and gives him room to avoid the contact.,0021800875
Q4,00:12.5,Foul: Shooting,Aaron Gordon,Zach LaVine,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1017,"RLB and RLS show Gordon (ORL) makes incidental ""high-five"" contact with LaVine (CHI) after the release that does not affect his jump shot attempt.",0021800875
Q4,00:10.5,Foul: Shooting,Isaiah Briscoe,Robin Lopez,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1018,LLB shows Briscoe (ORL) makes incidental contact to the arm of Lopez (CHI) after the release that does not affect his play at the basket.,0021800875
Q4,00:10.5,Foul: Loose Ball,Robin Lopez,Wes Iwundu,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1018,Lopez (CHI) has his arm resting on Iwundu's (ORL) right arm but the contact is incidental and he does not hold it down and prevent him from going for the rebound.,0021800875
Q4,00:08.6,Foul: Offensive,Nikola Vucevic,Otto Porter Jr.,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1019,Vucevic (ORL) has his arms extended when he sets the screen on Porter Jr. (CHI) but he collapses them and does not deliver the contact.,0021800875
Q4,00:06.3,Turnover: 5 Second Inbound,Wayne Selden, ,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1020,Selden (CHI) releases the inbound pass within five seconds.,0021800875
Q4,00:04.6,Foul: Offensive,Robin Lopez,Jonathan Isaac,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1021,Lopez (CHI) establishes himself in a screening position in the path of Isaac (ORL) and gives him room to avoid the contact.  The two players briefly engage and disengage following the screen.,0021800875
Q4,00:01.5,Foul: Away from Play,Zach LaVine,Evan Fournier,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1022,LaVine (CHI) and Fournier (ORL) briefly engage and disengage during the inbound.,0021800875
Q4,00:01.5,Foul: Offensive,Nikola Vucevic,Lauri Markkanen,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1022,Vucevic (ORL) sets the screen on Markkanen (CHI) and the two players briefly engage and disengage during the inbound.,0021800875
Q4,00:01,Foul: Personal,Zach LaVine,Evan Fournier,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1023,LaVine (CHI) maintains a legal guarding position defending Fournier (ORL) on the perimeter and he does not release his shot attempt before the game clock expires.,0021800875
Q4,00:00.8,Foul: Shooting,Aaron Gordon,Lauri Markkanen,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800875&eventNum=1024,RAR shows Gordon (ORL) moves A to B and makes contact to the body of Markkanen (CHI) after the release that affects his jump shot attempt and ability to land safely.,0021800875
Q4,01:52.3,Foul: Offensive,Danny Green,DeMar DeRozan,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800876&eventNum=1053,Green (TOR) is firming up and makes marginal contact with DeRozan (TOR) while setting the pick.,0021800876
Q4,01:36.8,Foul: Personal,Pascal Siakam,Davis Bertans,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800876&eventNum=1054,Siakam (TOR) moves laterally into the path of Bertans (SAS) on the drive and dislodges him.,0021800876
Q4,01:32.4,Foul: Offensive,Pascal Siakam,Patty Mills,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800876&eventNum=1055,Siakam (TOR) makes marginal contact with Mills (SAS) while firming up on the pick.,0021800876
Q4,01:30.4,Foul: Offensive,Pascal Siakam,Patty Mills,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800876&eventNum=1056,Siakam (TOR) makes marginal contact with Mills (SAS) off ball that does not affect his ability to defend the pass in the post.,0021800876
Q4,01:13.3,Foul: Shooting,Kyle Lowry,DeMar DeRozan,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800876&eventNum=1057,Lowry (TOR) makes tactile contact to the body of DeRozan (SAS) during his shooting motion that does not affect his post play and turnaround jump shot attempt.,0021800876
Q4,01:11.6,Foul: Loose Ball,LaMarcus Aldridge,Serge Ibaka,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800876&eventNum=1058,"Aldridge (SAS) extends his arms into Ibaka (TOR), but he is still able to grab the rebound and make his intended pass.",0021800876
Q4,00:58.4,Foul: Shooting,Marco Belinelli,Pascal Siakam,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800876&eventNum=1059,Belinelli (SAS) makes marginal contact to the arm of Siakam (TOR) during his shooting motion that does not affect his shot attempt.,0021800876
Q4,00:49.7,Foul: Personal,Kawhi Leonard,DeMar DeRozan,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800876&eventNum=1060,Leonard (TOR) places an arm to the front of DeRozan (SAS) during the drive but the contact does not affect his SQBR.,0021800876
Q4,00:39.8,Turnover: Traveling,Kawhi Leonard,Spurs, ,http://official.nba.com/last-two-minute-report/?gameNo=0021800876&eventNum=1061,[Observable in enhanced video] Leonard (TOR) lifts his pivot foot at the start of his dribble.,0021800876
Q4,00:35.7,Foul: Personal,LaMarcus Aldridge,Kawhi Leonard,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021800876&eventNum=1062,Aldridge (SAS) makes marginal contact to the body of Leonard (TOR) at the end of the drive.,0021800876
Q4,00:24.9,Foul: Personal,Patty Mills,Serge Ibaka,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021800876&eventNum=1063,Mills (SAS) makes contact to Ibaka's (TOR) arm prior to his shot attempt.,0021800876
